shuttle_id;review_scores_rating;review_scores_comfort;review_scores_amenities;review_scores_trip;review_scores_crew;review_scores_location;review_scores_price;number_of_reviews;reviews_per_month
54893;80.0;9.0;9.0;9.0;9.0;9.0;8.0;209;5.13
60142;94.0;10.0;10.0;10.0;10.0;9.0;10.0;7;0.17
48079;96.0;10.0;10.0;10.0;10.0;9.0;10.0;54;1.33
54179;85.0;9.0;9.0;10.0;10.0;10.0;9.0;8;0.21
65301;94.0;10.0;9.0;10.0;10.0;10.0;9.0;29;0.77
50898;97.0;10.0;9.0;10.0;10.0;10.0;10.0;31;0.76
612;99.0;10.0;10.0;10.0;10.0;10.0;10.0;29;0.75
56368;;;;;;;;0;
55113;80.0;6.0;8.0;10.0;8.0;10.0;6.0;1;0.03
44004;;;;;;;;0;
20053;96.0;9.0;10.0;10.0;10.0;9.0;10.0;15;0.37
54808;;;;;;;;0;
74078;94.0;9.0;9.0;10.0;10.0;9.0;10.0;37;0.91
70747;87.0;9.0;9.0;9.0;10.0;10.0;9.0;44;1.09
56812;100.0;10.0;10.0;10.0;10.0;10.0;10.0;6;0.15
994;;;;;;;;0;
15878;100.0;10.0;10.0;10.0;10.0;9.0;10.0;3;0.08
1502;98.0;10.0;10.0;10.0;10.0;9.0;10.0;8;0.41
46950;100.0;10.0;8.0;10.0;8.0;10.0;8.0;2;0.07
12561;;;;;;;;0;
12640;100.0;9.0;8.0;8.0;10.0;9.0;7.0;2;2.0
25354;96.0;10.0;10.0;10.0;10.0;10.0;9.0;17;0.43
30876;;;;;;;;0;
60246;;;;;;;;0;
67882;;;;;;;;1;0.02
33761;;;;;;;;0;
16463;98.0;10.0;10.0;10.0;10.0;10.0;10.0;67;1.63
70109;;;;;;;;0;
41293;90.0;10.0;9.0;10.0;10.0;9.0;9.0;16;0.4
51681;;;;;;;;0;
52552;98.0;10.0;10.0;10.0;10.0;10.0;10.0;29;0.71
59427;98.0;10.0;10.0;10.0;10.0;9.0;10.0;35;1.14
13090;100.0;10.0;10.0;10.0;10.0;10.0;10.0;1;0.06
67920;90.0;9.0;8.0;10.0;10.0;10.0;9.0;4;0.23
18707;96.0;10.0;10.0;10.0;10.0;9.0;9.0;31;0.94
40333;100.0;10.0;10.0;10.0;10.0;10.0;10.0;1;0.03
25199;90.0;10.0;10.0;10.0;10.0;10.0;10.0;2;0.07
51800;99.0;10.0;10.0;10.0;10.0;10.0;10.0;14;0.35
60637;100.0;10.0;8.0;10.0;8.0;10.0;10.0;1;0.03
43946;100.0;10.0;10.0;10.0;10.0;9.0;9.0;2;0.12
8536;84.0;9.0;9.0;8.0;9.0;9.0;9.0;5;0.12
40253;100.0;10.0;10.0;10.0;10.0;10.0;10.0;1;0.03
14464;98.0;10.0;10.0;10.0;10.0;10.0;10.0;13;0.32
36591;100.0;10.0;10.0;10.0;10.0;10.0;10.0;1;0.03
35005;100.0;10.0;10.0;10.0;10.0;10.0;10.0;4;0.1
9035;;;;;;;;0;
55440;;;;;;;;0;
62438;94.0;9.0;9.0;10.0;10.0;10.0;10.0;7;0.17
12990;92.0;9.0;9.0;10.0;10.0;10.0;9.0;49;1.23
49082;;;;;;;;0;
76033;;;;;;;;0;
17393;80.0;10.0;10.0;8.0;10.0;10.0;10.0;1;0.02
54030;60.0;6.0;6.0;10.0;10.0;10.0;10.0;1;0.02
522;;;;;;;;0;
37082;95.0;10.0;9.0;10.0;10.0;10.0;9.0;58;1.42
40808;;;;;;;;0;
39694;;;;;;;;0;
50787;99.0;10.0;10.0;10.0;10.0;10.0;9.0;16;0.51
53797;95.0;10.0;10.0;10.0;10.0;10.0;9.0;26;0.64
74885;92.0;9.0;9.0;9.0;10.0;9.0;9.0;23;0.59
7327;89.0;10.0;8.0;9.0;9.0;9.0;9.0;12;0.38
53538;97.0;10.0;10.0;10.0;10.0;10.0;10.0;15;0.4
19287;100.0;10.0;10.0;10.0;10.0;10.0;10.0;3;0.08
29231;91.0;10.0;9.0;10.0;10.0;9.0;10.0;32;0.78
67306;86.0;9.0;9.0;9.0;9.0;9.0;9.0;93;2.39
37820;99.0;10.0;10.0;10.0;10.0;10.0;10.0;55;1.38
38831;85.0;9.0;9.0;9.0;9.0;9.0;9.0;107;2.63
1266;100.0;10.0;10.0;10.0;10.0;10.0;10.0;12;0.49
63085;100.0;10.0;10.0;8.0;10.0;10.0;10.0;1;0.02
49779;100.0;10.0;10.0;10.0;10.0;10.0;10.0;2;0.06
15903;95.0;10.0;9.0;10.0;10.0;9.0;10.0;31;0.77
60178;;;;;;;;0;
2345;;;;;;;;0;
48885;;;;;;;;0;
21449;98.0;10.0;10.0;10.0;10.0;10.0;10.0;25;0.62
19868;;;;;;;;0;
12741;;;;;;;;0;
65154;87.0;10.0;7.0;10.0;9.0;10.0;8.0;3;0.07
27086;96.0;10.0;10.0;10.0;10.0;9.0;10.0;88;2.14
21389;;;;;;;;0;
69271;100.0;10.0;10.0;10.0;10.0;9.0;10.0;5;0.13
1675;99.0;10.0;10.0;10.0;10.0;10.0;10.0;157;3.87
27778;;;;;;;;0;
60998;93.0;9.0;9.0;10.0;10.0;9.0;9.0;14;0.35
6195;80.0;10.0;8.0;10.0;10.0;8.0;10.0;1;0.02
49129;100.0;8.0;8.0;10.0;10.0;10.0;10.0;1;0.03
40329;;;;;;;;0;
73578;90.0;9.0;8.0;10.0;10.0;8.0;9.0;32;0.78
53223;99.0;10.0;10.0;10.0;10.0;10.0;10.0;32;0.84
52120;76.0;8.0;8.0;9.0;9.0;7.0;8.0;71;1.78
34456;;;;;;;;0;
11325;;;;;;;;0;
16834;;;;;;;;0;
25403;;;;;;;;0;
22763;98.0;10.0;10.0;10.0;10.0;10.0;10.0;10;0.25
5143;87.0;9.0;8.0;10.0;10.0;10.0;9.0;3;0.08
32611;95.0;10.0;9.0;10.0;10.0;9.0;9.0;98;2.69
19301;90.0;9.0;9.0;10.0;10.0;9.0;9.0;33;0.82
34187;97.0;10.0;10.0;10.0;9.0;9.0;9.0;7;0.18
57925;93.0;9.0;9.0;10.0;10.0;9.0;9.0;64;1.59
764;95.0;10.0;10.0;9.0;9.0;10.0;9.0;4;0.1
45801;;;;;;;;0;
22796;94.0;10.0;9.0;9.0;10.0;9.0;10.0;33;0.81
74329;80.0;10.0;8.0;10.0;10.0;10.0;8.0;1;0.03
71042;;;;;;;;1;0.03
7979;;;;;;;;0;
49266;93.0;10.0;10.0;9.0;9.0;9.0;9.0;3;0.07
76942;80.0;10.0;8.0;10.0;10.0;8.0;8.0;1;0.04
55924;100.0;10.0;8.0;10.0;8.0;6.0;10.0;1;0.02
7046;95.0;10.0;10.0;10.0;10.0;9.0;9.0;131;3.23
6445;97.0;10.0;10.0;10.0;10.0;10.0;10.0;29;1.02
70444;90.0;10.0;8.0;9.0;10.0;9.0;9.0;8;0.2
35454;100.0;10.0;9.0;10.0;10.0;10.0;10.0;9;0.37
99;100.0;10.0;10.0;10.0;10.0;10.0;10.0;6;0.15
19881;;;;;;;;0;
59775;98.0;10.0;10.0;10.0;10.0;9.0;10.0;10;0.25
37295;100.0;10.0;10.0;10.0;10.0;10.0;10.0;1;0.03
35188;83.0;9.0;8.0;8.0;9.0;8.0;9.0;26;0.68
22284;;;;;;;;0;
15157;;;;;;;;0;
67874;98.0;10.0;10.0;10.0;10.0;10.0;9.0;17;0.43
57979;100.0;10.0;9.0;10.0;10.0;10.0;10.0;5;0.13
25433;;;;;;;;0;
49484;;;;;;;;0;
23962;;;;;;;;0;
53225;100.0;10.0;10.0;10.0;10.0;10.0;10.0;17;0.42
49096;95.0;10.0;10.0;10.0;10.0;10.0;10.0;8;0.21
62788;100.0;9.0;9.0;10.0;10.0;9.0;10.0;4;0.1
56364;100.0;10.0;10.0;10.0;10.0;10.0;10.0;4;0.12
13554;100.0;10.0;8.0;10.0;10.0;10.0;10.0;2;0.06
41422;98.0;10.0;10.0;10.0;10.0;10.0;10.0;52;1.33
54225;;;;;;;;0;
17563;98.0;10.0;10.0;10.0;10.0;9.0;10.0;101;2.47
5082;97.0;10.0;10.0;10.0;10.0;10.0;9.0;12;0.3
36396;93.0;9.0;8.0;9.0;10.0;9.0;9.0;10;0.34
1953;98.0;10.0;10.0;10.0;10.0;9.0;10.0;65;1.62
30644;94.0;9.0;9.0;9.0;10.0;9.0;9.0;40;1.01
59425;;;;;;;;0;
31188;;;;;;;;0;
68980;94.0;9.0;10.0;9.0;9.0;9.0;8.0;11;0.27
2823;;;;;;;;1;0.02
45130;96.0;10.0;10.0;10.0;10.0;10.0;10.0;35;0.89
52021;;;;;;;;0;
69836;92.0;9.0;9.0;10.0;10.0;9.0;10.0;10;0.25
58875;;;;;;;;0;
16321;;;;;;;;0;
62035;70.0;7.0;8.0;9.0;9.0;7.0;7.0;2;0.05
74711;70.0;9.0;6.0;9.0;10.0;10.0;8.0;4;0.11
48738;100.0;10.0;10.0;10.0;10.0;10.0;10.0;3;0.1
5670;60.0;8.0;8.0;10.0;10.0;8.0;8.0;1;0.02
43001;90.0;9.0;7.0;10.0;9.0;9.0;9.0;2;0.05
22609;99.0;9.0;10.0;10.0;10.0;10.0;9.0;32;0.82
8310;;;;;;;;0;
71703;92.0;9.0;10.0;9.0;9.0;10.0;9.0;27;0.66
20085;100.0;10.0;10.0;10.0;10.0;10.0;10.0;3;0.09
34486;100.0;8.0;10.0;10.0;8.0;10.0;9.0;2;0.06
2916;95.0;9.0;9.0;10.0;9.0;9.0;9.0;12;0.31
13994;96.0;10.0;10.0;10.0;10.0;10.0;9.0;14;0.36
75147;96.0;10.0;10.0;10.0;10.0;10.0;10.0;42;1.03
25043;90.0;9.0;9.0;10.0;10.0;9.0;9.0;35;0.87
59261;;;;;;;;0;
19681;99.0;10.0;10.0;10.0;10.0;10.0;10.0;20;0.49
220;;;;;;;;0;
57594;97.0;10.0;10.0;10.0;10.0;10.0;10.0;6;0.15
30893;84.0;9.0;8.0;10.0;10.0;10.0;9.0;21;0.51
46018;;;;;;;;0;
49097;;;;;;;;0;
74202;84.0;10.0;8.0;10.0;10.0;10.0;8.0;5;0.13
15016;100.0;10.0;10.0;10.0;10.0;10.0;8.0;1;0.03
56358;98.0;10.0;10.0;10.0;10.0;10.0;10.0;141;3.44
60536;90.0;8.0;8.0;8.0;10.0;10.0;8.0;2;0.05
24113;;;;;;;;0;
3464;96.0;10.0;10.0;10.0;10.0;9.0;10.0;54;1.33
19250;97.0;10.0;10.0;10.0;10.0;10.0;10.0;7;0.17
49615;100.0;10.0;10.0;10.0;9.0;10.0;10.0;4;0.1
14438;;;;;;;;0;
66459;;;;;;;;0;
71568;98.0;10.0;10.0;10.0;10.0;10.0;10.0;16;0.4
13548;;;;;;;;0;
59361;98.0;10.0;10.0;10.0;10.0;10.0;9.0;124;3.18
40616;100.0;10.0;10.0;10.0;10.0;10.0;10.0;8;0.2
59788;100.0;10.0;10.0;10.0;10.0;9.0;10.0;14;0.35
8746;;;;;;;;0;
74199;;;;;;;;0;
7298;78.0;9.0;8.0;8.0;8.0;10.0;9.0;8;0.71
2496;99.0;10.0;10.0;10.0;10.0;10.0;10.0;43;1.05
29374;100.0;;;;10.0;10.0;10.0;1;0.03
68164;94.0;9.0;9.0;10.0;10.0;9.0;9.0;47;1.29
44791;73.0;8.0;7.0;9.0;9.0;8.0;8.0;9;0.22
10229;85.0;8.0;9.0;9.0;10.0;9.0;9.0;4;0.1
26759;100.0;10.0;10.0;10.0;10.0;10.0;10.0;5;0.96
49668;;;;;;;;0;
17540;;;;;;;;0;
65213;;;;;;;;0;
67205;95.0;9.0;9.0;10.0;10.0;9.0;10.0;16;0.4
26148;93.0;10.0;10.0;10.0;10.0;9.0;10.0;6;0.15
15728;;;;;;;;1;0.03
17906;95.0;10.0;9.0;10.0;10.0;10.0;9.0;102;2.5
10933;98.0;10.0;10.0;10.0;10.0;10.0;10.0;12;0.32
28266;95.0;10.0;9.0;10.0;10.0;10.0;10.0;22;1.27
56897;80.0;8.0;6.0;10.0;10.0;4.0;6.0;1;0.02
53138;;;;;;;;0;
61890;80.0;8.0;7.0;8.0;8.0;9.0;9.0;2;0.06
3825;100.0;10.0;10.0;10.0;10.0;10.0;10.0;1;0.02
63199;97.0;10.0;9.0;10.0;10.0;10.0;10.0;21;1.43
10530;93.0;9.0;10.0;9.0;10.0;9.0;9.0;3;0.08
61021;94.0;10.0;10.0;10.0;10.0;9.0;9.0;47;1.17
31041;;;;;;;;0;
21024;;;;;;;;0;
54603;;;;;;;;0;
60958;96.0;10.0;9.0;10.0;10.0;10.0;9.0;32;0.82
13154;;;;;;;;0;
60403;;;;;;;;0;
66221;98.0;10.0;10.0;10.0;10.0;10.0;10.0;94;2.31
58837;100.0;10.0;10.0;10.0;10.0;10.0;10.0;1;0.02
4129;;;;;;;;0;
58798;100.0;10.0;10.0;10.0;10.0;8.0;10.0;2;0.18
6125;;;;;;;;0;
6655;;;;;;;;0;
9521;100.0;10.0;10.0;10.0;10.0;10.0;10.0;3;0.09
30197;94.0;10.0;10.0;10.0;10.0;10.0;10.0;11;0.27
2072;;;;;;;;0;
76585;93.0;10.0;10.0;10.0;9.0;9.0;9.0;79;1.98
36726;;;;;;;;0;
50883;100.0;10.0;10.0;10.0;10.0;10.0;10.0;17;0.42
58034;96.0;10.0;9.0;10.0;10.0;10.0;10.0;11;0.28
13107;70.0;7.0;6.0;7.0;7.0;8.0;6.0;2;0.08
51479;100.0;10.0;10.0;10.0;10.0;9.0;10.0;4;0.87
48941;;;;;;;;0;
48718;100.0;10.0;10.0;10.0;10.0;10.0;10.0;2;0.36
29349;;;;;;;;1;0.02
34744;93.0;10.0;10.0;9.0;10.0;9.0;9.0;3;0.19
10761;50.0;9.0;5.0;9.0;8.0;10.0;7.0;3;0.07
71861;91.0;10.0;9.0;10.0;9.0;9.0;9.0;125;3.17
25906;;;;;;;;0;
33056;100.0;10.0;10.0;8.0;8.0;9.0;10.0;2;0.05
57559;93.0;10.0;9.0;9.0;10.0;10.0;9.0;40;0.99
51197;100.0;10.0;9.0;10.0;10.0;9.0;10.0;2;0.05
466;94.0;10.0;10.0;9.0;10.0;10.0;9.0;124;3.04
14698;;;;;;;;0;
4975;90.0;9.0;9.0;10.0;9.0;10.0;9.0;168;4.11
22590;;;;;;;;0;
45672;;;;;;;;0;
62901;;;;;;;;0;
16160;88.0;9.0;8.0;10.0;10.0;9.0;9.0;13;1.71
56512;100.0;10.0;10.0;10.0;10.0;10.0;10.0;1;0.03
39683;95.0;10.0;10.0;10.0;10.0;9.0;10.0;48;1.18
60596;93.0;10.0;9.0;10.0;10.0;9.0;8.0;3;0.07
12353;;;;;;;;0;
671;95.0;10.0;10.0;10.0;10.0;10.0;10.0;11;0.27
33400;97.0;10.0;10.0;10.0;10.0;10.0;10.0;44;1.1
72918;100.0;10.0;10.0;10.0;10.0;9.0;10.0;9;0.22
63064;88.0;9.0;9.0;10.0;10.0;8.0;9.0;9;0.25
61188;;;;;;;;0;
58015;;;;;;;;0;
52402;;;;;;;;0;
24221;99.0;10.0;10.0;10.0;10.0;10.0;10.0;33;1.81
22127;95.0;9.0;9.0;9.0;10.0;8.0;9.0;8;0.26
15571;100.0;10.0;9.0;10.0;10.0;10.0;10.0;7;0.17
62632;96.0;10.0;10.0;10.0;10.0;10.0;9.0;17;0.44
47245;98.0;10.0;10.0;10.0;10.0;10.0;10.0;88;2.27
45677;95.0;9.0;9.0;10.0;10.0;9.0;9.0;45;1.39
69023;95.0;10.0;10.0;10.0;10.0;10.0;10.0;66;1.64
39766;100.0;10.0;10.0;10.0;10.0;10.0;10.0;4;0.1
68935;100.0;10.0;10.0;10.0;10.0;10.0;10.0;5;0.14
34056;97.0;10.0;10.0;10.0;10.0;10.0;10.0;85;2.1
4562;60.0;6.0;6.0;10.0;8.0;8.0;6.0;1;0.04
44288;;;;;;;;0;
12281;100.0;10.0;10.0;10.0;10.0;8.0;10.0;1;0.03
73021;;;;;;;;0;
18944;;;;;;;;0;
26805;100.0;10.0;10.0;10.0;10.0;10.0;9.0;3;0.11
51064;99.0;10.0;10.0;10.0;10.0;10.0;10.0;34;0.83
23898;;;;;;;;1;0.02
40025;97.0;10.0;10.0;10.0;10.0;10.0;10.0;152;3.72
5641;93.0;10.0;9.0;10.0;10.0;10.0;9.0;3;0.08
61441;97.0;10.0;10.0;10.0;10.0;9.0;10.0;6;0.24
67355;97.0;10.0;10.0;10.0;10.0;10.0;10.0;68;1.7
19398;96.0;10.0;10.0;10.0;10.0;10.0;9.0;33;0.85
6839;98.0;10.0;10.0;10.0;10.0;10.0;10.0;119;2.96
67503;;;;;;;;0;
2633;100.0;10.0;10.0;10.0;10.0;10.0;10.0;1;0.02
76873;97.0;10.0;10.0;10.0;10.0;10.0;9.0;14;0.35
45261;;;;;;;;0;
64005;100.0;10.0;10.0;10.0;10.0;10.0;10.0;1;0.03
8579;91.0;9.0;9.0;9.0;10.0;9.0;9.0;170;4.17
64757;87.0;9.0;7.0;10.0;10.0;8.0;9.0;3;0.07
31972;100.0;9.0;10.0;10.0;10.0;10.0;10.0;3;0.1
35869;93.0;9.0;9.0;10.0;10.0;10.0;9.0;54;1.33
30891;100.0;9.0;10.0;10.0;10.0;10.0;10.0;2;0.05
64974;100.0;10.0;10.0;10.0;10.0;10.0;10.0;2;0.05
61931;80.0;6.0;10.0;10.0;10.0;10.0;6.0;1;0.03
51113;100.0;8.0;10.0;10.0;8.0;8.0;8.0;2;0.05
32467;100.0;10.0;10.0;10.0;10.0;2.0;4.0;1;0.02
45118;;;;;;;;0;
1451;100.0;10.0;10.0;10.0;8.0;10.0;10.0;1;0.03
304;97.0;10.0;10.0;10.0;10.0;10.0;10.0;13;0.33
8369;90.0;8.0;9.0;10.0;10.0;9.0;9.0;2;0.05
54292;99.0;10.0;10.0;10.0;10.0;10.0;10.0;154;3.8
39557;100.0;9.0;9.0;10.0;10.0;10.0;10.0;4;0.1
62680;;;;;;;;1;0.02
24502;96.0;10.0;10.0;10.0;10.0;10.0;10.0;26;0.65
31932;91.0;9.0;9.0;10.0;10.0;9.0;9.0;29;0.73
65731;98.0;10.0;10.0;10.0;10.0;10.0;10.0;12;0.3
58928;97.0;10.0;9.0;10.0;10.0;9.0;10.0;25;0.62
58965;90.0;10.0;9.0;10.0;10.0;8.0;9.0;10;0.25
68543;;;;;;;;0;
48957;;;;;;;;0;
52717;93.0;9.0;9.0;9.0;9.0;9.0;10.0;4;0.1
2438;100.0;10.0;10.0;10.0;10.0;10.0;10.0;4;0.1
141;100.0;10.0;10.0;10.0;10.0;10.0;10.0;4;0.1
6242;94.0;9.0;9.0;10.0;10.0;10.0;9.0;13;0.33
11871;;;;;;;;0;
36471;85.0;9.0;9.0;9.0;9.0;9.0;9.0;40;0.99
19665;100.0;10.0;9.0;10.0;10.0;10.0;10.0;4;0.11
57465;97.0;10.0;10.0;10.0;10.0;9.0;10.0;25;0.61
56976;98.0;10.0;10.0;10.0;10.0;10.0;10.0;84;2.06
50128;100.0;10.0;10.0;10.0;10.0;10.0;10.0;1;0.06
55675;99.0;10.0;10.0;10.0;10.0;10.0;10.0;107;2.65
55967;94.0;10.0;9.0;10.0;10.0;10.0;10.0;14;0.35
25705;;;;;;;;0;
55915;100.0;8.0;6.0;10.0;10.0;8.0;8.0;1;0.03
76795;;;;;;;;0;
10622;;;;;;;;0;
74321;96.0;10.0;9.0;10.0;10.0;10.0;9.0;5;0.12
8648;100.0;10.0;10.0;10.0;10.0;10.0;8.0;1;0.03
29970;99.0;10.0;10.0;10.0;10.0;10.0;10.0;80;4.1
46169;100.0;10.0;10.0;10.0;10.0;10.0;10.0;5;0.14
26359;90.0;8.0;9.0;7.0;9.0;10.0;8.0;2;0.35
57764;100.0;10.0;10.0;10.0;10.0;10.0;9.0;12;0.43
37789;;;;;;;;0;
48408;94.0;10.0;10.0;10.0;10.0;9.0;10.0;39;0.99
53401;95.0;10.0;9.0;10.0;10.0;10.0;10.0;12;0.3
44792;100.0;9.0;9.0;10.0;10.0;10.0;9.0;3;0.08
16253;;;;;;;;0;
63425;86.0;9.0;8.0;9.0;9.0;10.0;9.0;40;1.05
8760;100.0;10.0;10.0;9.0;9.0;10.0;10.0;4;0.11
38160;100.0;10.0;10.0;10.0;10.0;9.0;10.0;3;0.08
47540;90.0;9.0;9.0;10.0;10.0;10.0;9.0;71;2.54
38113;98.0;10.0;10.0;10.0;10.0;10.0;10.0;8;0.21
46312;94.0;10.0;9.0;9.0;9.0;9.0;9.0;8;0.21
9049;87.0;10.0;10.0;9.0;9.0;10.0;8.0;13;0.36
58495;91.0;9.0;9.0;10.0;10.0;9.0;9.0;103;2.61
66034;95.0;10.0;10.0;10.0;10.0;10.0;9.0;8;0.21
18975;99.0;10.0;10.0;10.0;10.0;10.0;10.0;44;1.11
59324;;;;;;;;0;
12283;;;;;;;;0;
13040;;;;;;;;0;
45313;96.0;10.0;10.0;10.0;10.0;10.0;10.0;11;0.28
56716;92.0;9.0;9.0;10.0;10.0;10.0;9.0;39;0.96
62606;;;;;;;;0;
27481;100.0;10.0;10.0;10.0;10.0;10.0;10.0;14;0.48
20;;;;;;;;0;
71039;93.0;9.0;9.0;10.0;10.0;10.0;9.0;133;3.4
16630;100.0;8.0;10.0;10.0;10.0;8.0;8.0;1;0.02
18095;86.0;9.0;7.0;9.0;9.0;9.0;9.0;21;0.54
30760;;;;;;;;1;0.02
36508;99.0;10.0;10.0;10.0;10.0;9.0;10.0;119;3.96
67062;97.0;10.0;9.0;10.0;10.0;10.0;10.0;40;1.13
56333;96.0;10.0;10.0;10.0;10.0;9.0;9.0;30;0.99
15451;;;;;;;;0;
23874;77.0;8.0;8.0;9.0;9.0;10.0;8.0;33;0.81
58303;93.0;10.0;10.0;10.0;10.0;10.0;10.0;12;0.42
28929;98.0;10.0;9.0;10.0;10.0;10.0;10.0;29;0.87
54930;60.0;8.0;6.0;9.0;10.0;7.0;6.0;2;0.05
75130;100.0;8.0;6.0;10.0;10.0;10.0;8.0;1;0.03
15960;90.0;10.0;10.0;10.0;10.0;9.0;9.0;6;0.15
42609;98.0;10.0;9.0;10.0;10.0;9.0;10.0;31;0.78
67178;;;;;;;;0;
54972;100.0;10.0;10.0;10.0;10.0;10.0;10.0;4;0.11
19702;98.0;10.0;10.0;10.0;10.0;10.0;10.0;13;0.33
2692;100.0;10.0;10.0;10.0;10.0;10.0;10.0;1;0.03
71846;;;;;;;;0;
51030;84.0;9.0;8.0;9.0;8.0;9.0;9.0;10;0.27
57592;93.0;10.0;10.0;9.0;10.0;10.0;10.0;17;0.47
16917;;;;;;;;0;
65284;;;;;;;;0;
21316;94.0;10.0;9.0;10.0;9.0;9.0;9.0;9;0.24
16602;;;;;;;;0;
43;96.0;10.0;10.0;10.0;10.0;10.0;9.0;90;2.55
50709;84.0;8.0;8.0;8.0;9.0;10.0;9.0;5;1.2
49232;90.0;10.0;10.0;10.0;9.0;10.0;10.0;2;0.05
12163;;;;;;;;0;
60338;100.0;10.0;10.0;10.0;10.0;10.0;10.0;1;0.03
27197;100.0;10.0;8.0;10.0;10.0;8.0;8.0;1;0.02
13186;98.0;10.0;10.0;10.0;10.0;10.0;10.0;10;0.25
11175;93.0;10.0;10.0;10.0;10.0;10.0;9.0;3;0.08
60299;;;;;;;;0;
9832;80.0;8.0;7.0;8.0;10.0;7.0;10.0;2;0.05
46556;100.0;10.0;10.0;10.0;10.0;10.0;10.0;3;0.08
24110;95.0;9.0;10.0;10.0;10.0;9.0;9.0;12;0.29
41998;91.0;10.0;9.0;10.0;10.0;10.0;9.0;92;2.26
69130;92.0;9.0;9.0;10.0;10.0;10.0;9.0;40;0.99
12423;100.0;10.0;10.0;10.0;10.0;10.0;10.0;4;0.1
46082;;;;;;;;0;
8135;86.0;9.0;9.0;9.0;9.0;9.0;9.0;65;1.6
20749;95.0;10.0;9.0;10.0;10.0;10.0;10.0;32;0.81
62795;98.0;10.0;10.0;10.0;10.0;10.0;10.0;13;0.49
33769;;;;;;;;0;
59309;96.0;10.0;9.0;10.0;10.0;10.0;10.0;32;0.85
39523;96.0;9.0;10.0;10.0;10.0;10.0;10.0;11;0.28
7673;;;;;;;;0;
8389;;;;;;;;0;
53240;98.0;10.0;10.0;10.0;10.0;10.0;10.0;33;0.87
19976;97.0;10.0;9.0;10.0;10.0;9.0;9.0;6;0.16
3201;89.0;9.0;9.0;9.0;9.0;10.0;8.0;22;0.56
52988;100.0;10.0;10.0;10.0;10.0;10.0;10.0;5;0.14
15853;;;;;;;;0;
71751;92.0;10.0;9.0;9.0;10.0;10.0;9.0;84;2.13
45004;;;;;;;;0;
73800;94.0;10.0;10.0;10.0;10.0;10.0;10.0;31;0.91
70332;90.0;7.0;8.0;10.0;9.0;9.0;8.0;2;0.05
53264;93.0;10.0;9.0;10.0;10.0;10.0;9.0;68;2.71
11394;85.0;10.0;8.0;9.0;10.0;10.0;8.0;4;1.33
61905;;;;;;;;0;
55700;100.0;8.0;10.0;10.0;10.0;10.0;10.0;1;0.03
66896;20.0;6.0;2.0;2.0;4.0;4.0;2.0;1;0.03
15686;97.0;10.0;10.0;10.0;10.0;9.0;10.0;6;0.15
21987;93.0;10.0;10.0;10.0;10.0;9.0;9.0;18;0.46
6366;;;;;;;;0;
48031;79.0;8.0;8.0;9.0;9.0;10.0;7.0;24;0.71
65917;;;;;;;;2;0.05
74298;97.0;10.0;10.0;10.0;10.0;9.0;10.0;37;0.91
8676;97.0;10.0;10.0;10.0;10.0;9.0;10.0;66;1.63
18244;96.0;10.0;9.0;10.0;10.0;9.0;10.0;36;0.88
45653;94.0;9.0;10.0;10.0;10.0;9.0;10.0;68;2.0
22178;93.0;10.0;9.0;10.0;10.0;9.0;10.0;61;1.84
49458;96.0;10.0;9.0;10.0;10.0;10.0;10.0;70;1.78
66068;95.0;10.0;10.0;10.0;10.0;9.0;9.0;35;0.89
4817;92.0;10.0;9.0;9.0;10.0;10.0;9.0;30;0.84
24231;80.0;9.0;7.0;9.0;10.0;8.0;9.0;6;0.15
6686;80.0;10.0;10.0;7.0;7.0;8.0;8.0;3;0.07
72838;87.0;9.0;8.0;9.0;9.0;8.0;9.0;133;3.32
24730;100.0;10.0;9.0;10.0;10.0;9.0;9.0;3;0.15
56667;60.0;6.0;10.0;4.0;8.0;6.0;6.0;1;0.02
13942;97.0;10.0;10.0;10.0;10.0;10.0;9.0;31;0.8
31108;98.0;10.0;10.0;10.0;10.0;10.0;10.0;26;0.67
74272;98.0;10.0;10.0;10.0;10.0;10.0;10.0;20;0.66
65085;85.0;9.0;9.0;9.0;10.0;9.0;9.0;4;0.1
57963;;;;;;;;0;
56111;90.0;9.0;10.0;10.0;10.0;7.0;9.0;2;0.07
2186;94.0;10.0;9.0;10.0;10.0;9.0;9.0;28;0.9
69292;94.0;10.0;9.0;10.0;10.0;10.0;9.0;119;2.97
19546;;;;;;;;0;
66394;40.0;6.0;4.0;6.0;6.0;10.0;2.0;1;0.06
4856;100.0;10.0;10.0;10.0;10.0;10.0;10.0;3;0.08
42119;95.0;10.0;9.0;10.0;10.0;10.0;9.0;4;0.11
37112;98.0;10.0;10.0;10.0;10.0;9.0;10.0;32;0.79
65039;98.0;10.0;10.0;10.0;10.0;10.0;10.0;39;1.0
44814;80.0;9.0;7.0;7.0;9.0;9.0;8.0;10;0.25
41586;;;;;;;;0;
23045;;;;;;;;0;
37115;;;;;;;;0;
42291;;;;;;;;0;
51606;50.0;6.0;3.0;9.0;9.0;9.0;8.0;2;0.05
67389;100.0;10.0;10.0;10.0;10.0;10.0;10.0;2;0.06
75044;80.0;6.0;6.0;10.0;8.0;8.0;8.0;1;0.02
2334;;;;;;;;0;
64722;94.0;10.0;10.0;10.0;10.0;10.0;9.0;14;0.38
